transaction_id,timestamp,account_id,amount_inr,branch_id,region,channel,transaction_type,beneficiary_hash
TX0004216,2026-06-14T07:45:00Z,WA0075,65850.03,W01,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0004217,2026-06-14T03:45:00Z,WA0033,269700.86,W02,WEST,ATM,CASH_WITHDRAWAL,
TX0004218,2026-06-14T09:54:00Z,WA0045,64037.77,W01,WEST,BRANCH_CASH,TRANSFER,ben_west_0068
TX0004219,2026-06-14T08:56:00Z,WA0033,219083.7,W04,WEST,ONLINE,CASH_WITHDRAWAL,
TX0004220,2026-06-14T17:27:00Z,WA0040,431412.32,W03,WEST,ONLINE,CASH_DEPOSIT,
TX0004221,2026-06-14T19:33:00Z,WA0045,444742.68,W03,WEST,ATM,CASH_DEPOSIT,
TX0004222,2026-06-14T04:58:00Z,WA0005,103157.44,W03,WEST,BRANCH_CASH,TRANSFER,ben_west_0171
TX0004223,2026-06-14T12:47:00Z,WA0030,935575.97,W02,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0004224,2026-06-14T18:27:00Z,WA0071,270211.05,W02,WEST,ONLINE,CASH_DEPOSIT,
TX0004225,2026-06-14T20:30:00Z,WA0027,87391.06,W02,WEST,ONLINE,TRANSFER,ben_west_0076
TX0004226,2026-06-14T06:34:00Z,WA0068,137042.19,W04,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0004227,2026-06-14T13:12:00Z,WA0056,374543.79,W03,WEST,ONLINE,CASH_WITHDRAWAL,
TX0004228,2026-06-14T06:34:00Z,WA0063,249113.32,W02,WEST,ONLINE,CASH_DEPOSIT,
TX0004229,2026-06-14T12:43:00Z,WA0033,153405.25,W02,WEST,ATM,TRANSFER,ben_west_0020
TX0004230,2026-06-14T14:44:00Z,WA0030,113749.42,W03,WEST,BRANCH_CASH,TRANSFER,ben_west_0250
TX0004231,2026-06-14T07:20:00Z,WA0029,103082.17,W03,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0004232,2026-06-14T04:27:00Z,WA0078,294245.85,W02,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0004233,2026-06-15T22:05:00Z,NA0018,152758.7,N03,NORTH,ONLINE,CASH_DEPOSIT,
TX0004234,2026-06-15T06:00:00Z,NA0070,421386.61,N02,NORTH,ONLINE,CASH_DEPOSIT,
TX0004235,2026-06-15T11:31:00Z,NA0071,248747.93,N02,NORTH,ONLINE,TRANSFER,ben_north_0150
TX0004236,2026-06-15T15:01:00Z,NA0024,264090.01,N04,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0004237,2026-06-15T19:33:00Z,NA0049,169243.8,N03,NORTH,ATM,TRANSFER,ben_north_0005
TX0004238,2026-06-15T03:23:00Z,NA0008,165776.64,N04,NORTH,ONLINE,TRANSFER,ben_north_0341
TX0004239,2026-06-15T22:17:00Z,NA0041,248770.46,N04,NORTH,ONLINE,CASH_WITHDRAWAL,
TX0004240,2026-06-15T05:01:00Z,NA0044,267487.43,N03,NORTH,ATM,TRANSFER,ben_north_0173
TX0004241,2026-06-15T14:11:00Z,NA0078,48531.35,N02,NORTH,BRANCH_CASH,TRANSFER,ben_north_0032
TX0004242,2026-06-15T13:46:00Z,NA0059,257617.63,N03,NORTH,ONLINE,TRANSFER,ben_north_0010
TX0004243,2026-06-15T20:38:00Z,NA0033,71156.77,N01,NORTH,BRANCH_CASH,TRANSFER,ben_north_0057
TX0004244,2026-06-15T18:39:00Z,NA0071,149760.56,N02,NORTH,ONLINE,TRANSFER,ben_north_0300
TX0004245,2026-06-15T08:00:00Z,NA0067,237801.58,N01,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0004246,2026-06-15T21:03:00Z,NA0045,84484.63,N02,NORTH,ONLINE,CASH_WITHDRAWAL,
TX0004247,2026-06-15T14:55:00Z,NA0039,443024.36,N04,NORTH,BRANCH_CASH,TRANSFER,ben_north_0317
TX0004248,2026-06-15T16:49:00Z,NA0080,240255.74,N02,NORTH,BRANCH_CASH,TRANSFER,ben_north_0131
TX0004249,2026-06-15T06:14:00Z,NA0061,110672.04,N02,NORTH,ONLINE,TRANSFER,ben_north_0060
TX0004250,2026-06-15T07:28:00Z,NA0077,243955.62,N02,NORTH,BRANCH_CASH,TRANSFER,ben_north_0134
TX0004251,2026-06-15T04:41:00Z,NA0042,162526.55,N03,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0004252,2026-06-15T04:49:00Z,NA0005,133160.4,N03,NORTH,ATM,CASH_WITHDRAWAL,
TX0004253,2026-06-15T00:53:00Z,NA0074,88281.94,N04,NORTH,ATM,CASH_DEPOSIT,
TX0004254,2026-06-15T16:12:00Z,NA0033,196144.27,N04,NORTH,ONLINE,CASH_WITHDRAWAL,
TX0004255,2026-06-15T11:51:00Z,NA0014,115382.78,N02,NORTH,ATM,TRANSFER,ben_north_0275
TX0004256,2026-06-15T09:38:00Z,NA0008,379236.35,N01,NORTH,ONLINE,TRANSFER,ben_north_0078
TX0004257,2026-06-15T17:56:00Z,NA0002,67832.67,N01,NORTH,ATM,CASH_DEPOSIT,
TX0004258,2026-06-15T03:34:00Z,NA0065,50178.65,N04,NORTH,BRANCH_CASH,TRANSFER,ben_north_0035
TX0004259,2026-06-15T04:05:00Z,NA0009,69846.6,N02,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0004260,2026-06-15T03:34:00Z,NA0014,93275.53,N01,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0004261,2026-06-15T04:23:00Z,NA0051,408335.26,N04,NORTH,ONLINE,CASH_DEPOSIT,
TX0004262,2026-06-15T04:02:00Z,NA0050,189387.15,N03,NORTH,ONLINE,TRANSFER,ben_north_0046
TX0004263,2026-06-15T02:43:00Z,NA0030,109587.42,N03,NORTH,ATM,TRANSFER,ben_north_0292
TX0004264,2026-06-15T16:47:00Z,NA0053,427096.94,N04,NORTH,ONLINE,TRANSFER,ben_north_0028
TX0004265,2026-06-15T18:51:00Z,NA0041,895485.44,N01,NORTH,ONLINE,CASH_DEPOSIT,
TX0004266,2026-06-15T00:36:00Z,NA0016,56729.11,N01,NORTH,ONLINE,TRANSFER,ben_north_0254
TX0004267,2026-06-15T21:31:00Z,NA0031,34293.01,N03,NORTH,ONLINE,TRANSFER,ben_north_0104
TX0004268,2026-06-15T10:51:00Z,NA0012,256112.85,N04,NORTH,BRANCH_CASH,TRANSFER,ben_north_0227
TX0004269,2026-06-15T12:53:00Z,NA0021,169790.82,N03,NORTH,ATM,CASH_DEPOSIT,
TX0004270,2026-06-15T13:33:00Z,NA0013,267331.78,N04,NORTH,ONLINE,CASH_DEPOSIT,
TX0004271,2026-06-15T20:47:00Z,NA0046,276553.79,N01,NORTH,ONLINE,TRANSFER,ben_north_0192
TX0004272,2026-06-15T02:05:00Z,NA0049,190101.31,N02,NORTH,ONLINE,CASH_DEPOSIT,
TX0004273,2026-06-15T09:44:00Z,NA0045,51507.31,N01,NORTH,ONLINE,TRANSFER,ben_north_0037
TX0004274,2026-06-15T08:26:00Z,NA0041,158899.69,N04,NORTH,ONLINE,TRANSFER,ben_north_0336
TX0004275,2026-06-15T12:24:00Z,NA0011,90516.0,N03,NORTH,BRANCH_CASH,TRANSFER,ben_north_0189
TX0004276,2026-06-15T17:47:00Z,NA0079,142484.91,N01,NORTH,BRANCH_CASH,TRANSFER,ben_north_0312
TX0004277,2026-06-15T21:50:00Z,NA0067,251028.11,N04,NORTH,ONLINE,CASH_WITHDRAWAL,
TX0004278,2026-06-15T02:59:00Z,NA0053,145376.28,N03,NORTH,ONLINE,CASH_WITHDRAWAL,
TX0004279,2026-06-15T22:56:00Z,SA0003,37285.66,S04,SOUTH,ONLINE,CASH_DEPOSIT,
TX0004280,2026-06-15T07:01:00Z,SA0037,160562.51,S01,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0004281,2026-06-15T01:23:00Z,SA0030,133653.4,S03,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0029
TX0004282,2026-06-15T04:54:00Z,SA0005,282605.64,S01,SOUTH,ONLINE,CASH_DEPOSIT,
TX0004283,2026-06-15T05:56:00Z,SA0032,104754.34,S04,SOUTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0004284,2026-06-15T03:26:00Z,SA0025,211869.25,S01,SOUTH,ONLINE,CASH_DEPOSIT,
TX0004285,2026-06-15T22:15:00Z,SA0011,405200.04,S04,SOUTH,ATM,TRANSFER,ben_south_0185
TX0004286,2026-06-15T02:09:00Z,SA0009,96365.81,S03,SOUTH,ONLINE,CASH_DEPOSIT,
TX0004287,2026-06-15T15:56:00Z,SA0074,67411.12,S01,SOUTH,ONLINE,TRANSFER,ben_south_0141
TX0004288,2026-06-15T17:44:00Z,SA0010,215277.55,S01,SOUTH,ONLINE,CASH_DEPOSIT,
TX0004289,2026-06-15T21:35:00Z,SA0039,86132.35,S02,SOUTH,ONLINE,TRANSFER,ben_south_0049
TX0004290,2026-06-15T09:41:00Z,SA0065,520076.43,S02,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0157
TX0004291,2026-06-15T08:44:00Z,SA0040,213728.92,S02,SOUTH,ONLINE,CASH_DEPOSIT,
TX0004292,2026-06-15T09:26:00Z,SA0063,62891.35,S01,SOUTH,ATM,CASH_DEPOSIT,
TX0004293,2026-06-15T01:33:00Z,SA0028,283449.04,S04,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0312
TX0004294,2026-06-15T13:27:00Z,SA0030,37742.83,S02,SOUTH,ONLINE,CASH_DEPOSIT,
TX0004295,2026-06-15T18:31:00Z,SA0022,325620.61,S04,SOUTH,ONLINE,CASH_WITHDRAWAL,
TX0004296,2026-06-15T12:18:00Z,SA0039,92596.28,S01,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0004297,2026-06-15T10:42:00Z,SA0038,303051.33,S01,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0004298,2026-06-15T01:14:00Z,SA0052,133498.37,S01,SOUTH,ONLINE,CASH_DEPOSIT,
TX0004299,2026-06-15T21:32:00Z,SA0070,251269.12,S04,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0298
TX0004300,2026-06-15T12:26:00Z,SA0068,167093.88,S02,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0004301,2026-06-15T08:52:00Z,SA0063,122393.14,S01,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0312
TX0004302,2026-06-15T00:40:00Z,SA0060,133952.48,S02,SOUTH,ATM,TRANSFER,ben_south_0118
TX0004303,2026-06-15T14:49:00Z,SA0047,526347.34,S04,SOUTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0004304,2026-06-15T01:39:00Z,SA0046,127687.45,S04,SOUTH,ONLINE,CASH_WITHDRAWAL,
TX0004305,2026-06-15T01:19:00Z,SA0040,218628.71,S02,SOUTH,ONLINE,CASH_DEPOSIT,
TX0004306,2026-06-15T03:17:00Z,SA0080,63829.73,S02,SOUTH,ONLINE,CASH_WITHDRAWAL,
TX0004307,2026-06-15T14:34:00Z,SA0037,37935.84,S01,SOUTH,ATM,TRANSFER,ben_south_0248
TX0004308,2026-06-15T08:57:00Z,SA0016,79474.43,S02,SOUTH,ONLINE,CASH_WITHDRAWAL,
TX0004309,2026-06-15T08:30:00Z,SA0013,179872.03,S01,SOUTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0004310,2026-06-15T12:58:00Z,SA0026,372927.91,S01,SOUTH,ONLINE,TRANSFER,ben_south_0105
TX0004311,2026-06-15T06:57:00Z,SA0040,65106.85,S04,SOUTH,ONLINE,CASH_DEPOSIT,
TX0004312,2026-06-15T02:56:00Z,SA0043,245588.98,S03,SOUTH,ONLINE,TRANSFER,ben_south_0329
TX0004313,2026-06-15T11:04:00Z,SA0039,282426.45,S02,SOUTH,ATM,CASH_DEPOSIT,
TX0004314,2026-06-15T04:49:00Z,SA0069,23390.4,S01,SOUTH,ONLINE,CASH_WITHDRAWAL,
TX0004315,2026-06-15T13:41:00Z,SA0037,158109.71,S03,SOUTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0004316,2026-06-15T02:51:00Z,SA0043,894940.02,S03,SOUTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0004317,2026-06-15T19:40:00Z,SA0057,121236.3,S04,SOUTH,ONLINE,CASH_DEPOSIT,
TX0004318,2026-06-15T12:07:00Z,SA0066,231330.93,S02,SOUTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0004319,2026-06-15T05:29:00Z,SA0064,169698.89,S02,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0004320,2026-06-15T08:56:00Z,SA0072,325771.4,S01,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0004321,2026-06-15T00:45:00Z,SA0016,286883.98,S04,SOUTH,ONLINE,TRANSFER,ben_south_0143
TX0004322,2026-06-15T12:44:00Z,SA0077,495163.85,S03,SOUTH,ONLINE,TRANSFER,ben_south_0303
TX0004323,2026-06-15T14:23:00Z,SA0068,196371.16,S03,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0004324,2026-06-15T12:47:00Z,SA0076,161948.17,S04,SOUTH,ONLINE,CASH_WITHDRAWAL,
TX0004325,2026-06-15T11:20:00Z,EA0003,268882.16,E02,EAST,ATM,TRANSFER,ben_east_0220
TX0004326,2026-06-15T12:12:00Z,EA0024,155208.98,E03,EAST,ATM,TRANSFER,ben_east_0013
TX0004327,2026-06-15T15:17:00Z,EA0010,529259.38,E02,EAST,ONLINE,TRANSFER,ben_east_0165
TX0004328,2026-06-15T18:44:00Z,EA0055,163593.58,E01,EAST,ONLINE,CASH_DEPOSIT,
TX0004329,2026-06-15T17:07:00Z,EA0006,121931.62,E02,EAST,BRANCH_CASH,TRANSFER,ben_east_0156
TX0004330,2026-06-15T13:54:00Z,EA0079,45333.45,E02,EAST,ONLINE,CASH_WITHDRAWAL,
TX0004331,2026-06-15T05:15:00Z,EA0072,161833.03,E03,EAST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0004332,2026-06-15T01:12:00Z,EA0037,174733.22,E02,EAST,BRANCH_CASH,TRANSFER,ben_east_0229
TX0004333,2026-06-15T19:39:00Z,EA0043,53744.98,E01,EAST,ONLINE,TRANSFER,ben_east_0228
TX0004334,2026-06-15T10:32:00Z,EA0037,109783.36,E02,EAST,ONLINE,TRANSFER,ben_east_0270
TX0004335,2026-06-15T11:43:00Z,EA0062,305114.88,E04,EAST,BRANCH_CASH,TRANSFER,ben_east_0236
TX0004336,2026-06-15T17:28:00Z,EA0057,299681.49,E03,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0004337,2026-06-15T18:03:00Z,EA0009,307103.39,E03,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0004338,2026-06-15T07:08:00Z,EA0010,69404.91,E04,EAST,ATM,CASH_WITHDRAWAL,
TX0004339,2026-06-15T01:44:00Z,EA0067,175000.25,E03,EAST,ONLINE,TRANSFER,ben_east_0305
TX0004340,2026-06-15T05:03:00Z,EA0007,23171.76,E01,EAST,BRANCH_CASH,TRANSFER,ben_east_0012
TX0004341,2026-06-15T12:56:00Z,EA0033,136298.91,E03,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0004342,2026-06-15T04:21:00Z,EA0016,606470.9,E02,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0004343,2026-06-15T01:31:00Z,EA0024,190654.78,E04,EAST,ONLINE,TRANSFER,ben_east_0154
TX0004344,2026-06-15T11:30:00Z,EA0009,542175.06,E04,EAST,ONLINE,CASH_WITHDRAWAL,
TX0004345,2026-06-15T10:33:00Z,EA0079,315817.68,E03,EAST,ONLINE,TRANSFER,ben_east_0274
TX0004346,2026-06-15T13:08:00Z,EA0060,168378.76,E01,EAST,BRANCH_CASH,TRANSFER,ben_east_0126
TX0004347,2026-06-15T13:17:00Z,EA0022,185208.81,E02,EAST,ONLINE,TRANSFER,ben_east_0099
TX0004348,2026-06-15T01:54:00Z,EA0020,187837.17,E02,EAST,ONLINE,TRANSFER,ben_east_0029
TX0004349,2026-06-15T20:17:00Z,EA0077,26412.39,E01,EAST,ONLINE,TRANSFER,ben_east_0199
TX0004350,2026-06-15T17:54:00Z,EA0056,155192.73,E02,EAST,ONLINE,CASH_DEPOSIT,
TX0004351,2026-06-15T11:43:00Z,EA0027,32824.71,E01,EAST,ONLINE,TRANSFER,ben_east_0276
TX0004352,2026-06-15T04:52:00Z,EA0036,124038.71,E04,EAST,ONLINE,TRANSFER,ben_east_0259
TX0004353,2026-06-15T16:47:00Z,EA0042,793651.51,E04,EAST,BRANCH_CASH,TRANSFER,ben_east_0289
TX0004354,2026-06-15T08:18:00Z,EA0079,66768.99,E03,EAST,ONLINE,CASH_DEPOSIT,
TX0004355,2026-06-15T02:44:00Z,EA0037,391875.65,E02,EAST,BRANCH_CASH,TRANSFER,ben_east_0177
TX0004356,2026-06-15T13:13:00Z,EA0004,581028.15,E04,EAST,ONLINE,TRANSFER,ben_east_0310
TX0004357,2026-06-15T12:12:00Z,EA0075,65754.61,E04,EAST,BRANCH_CASH,TRANSFER,ben_east_0013
TX0004358,2026-06-15T04:45:00Z,EA0074,120169.87,E02,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0004359,2026-06-15T14:57:00Z,EA0019,143948.4,E02,EAST,ONLINE,CASH_DEPOSIT,
TX0004360,2026-06-15T10:09:00Z,EA0037,88733.18,E02,EAST,BRANCH_CASH,TRANSFER,ben_east_0137
TX0004361,2026-06-15T01:19:00Z,EA0043,157218.14,E02,EAST,ONLINE,CASH_DEPOSIT,
TX0004362,2026-06-15T18:44:00Z,EA0077,136470.93,E02,EAST,ATM,TRANSFER,ben_east_0125
TX0004363,2026-06-15T05:32:00Z,EA0015,191219.88,E02,EAST,ONLINE,CASH_WITHDRAWAL,
TX0004364,2026-06-15T03:35:00Z,EA0043,238595.03,E04,EAST,BRANCH_CASH,TRANSFER,ben_east_0201
TX0004365,2026-06-15T20:56:00Z,EA0003,111147.65,E03,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0004366,2026-06-15T12:26:00Z,EA0040,365105.06,E03,EAST,ATM,CASH_DEPOSIT,
TX0004367,2026-06-15T04:05:00Z,EA0067,48926.15,E04,EAST,ATM,TRANSFER,ben_east_0273
TX0004368,2026-06-15T04:33:00Z,EA0016,79104.12,E01,EAST,ONLINE,CASH_DEPOSIT,
TX0004369,2026-06-15T12:47:00Z,EA0068,202744.79,E02,EAST,ATM,CASH_WITHDRAWAL,
TX0004370,2026-06-15T13:38:00Z,EA0058,1350000.0,E01,EAST,ONLINE,CASH_DEPOSIT,
TX0004371,2026-06-15T13:16:00Z,WA0040,96491.66,W01,WEST,ONLINE,CASH_DEPOSIT,
TX0004372,2026-06-15T19:53:00Z,WA0035,142608.88,W02,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0004373,2026-06-15T04:58:00Z,WA0030,93753.75,W04,WEST,ONLINE,TRANSFER,ben_west_0029
TX0004374,2026-06-15T01:04:00Z,WA0070,225266.96,W03,WEST,ATM,CASH_DEPOSIT,
TX0004375,2026-06-15T20:54:00Z,WA0078,275953.17,W01,WEST,BRANCH_CASH,TRANSFER,ben_west_0288
TX0004376,2026-06-15T13:56:00Z,WA0012,487092.35,W01,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0004377,2026-06-15T15:33:00Z,WA0007,169987.13,W04,WEST,ONLINE,CASH_DEPOSIT,
TX0004378,2026-06-15T07:09:00Z,WA0027,103324.19,W02,WEST,ATM,CASH_WITHDRAWAL,
TX0004379,2026-06-15T08:08:00Z,WA0005,322151.59,W04,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0004380,2026-06-15T20:55:00Z,WA0050,634667.03,W04,WEST,ONLINE,TRANSFER,ben_west_0187
TX0004381,2026-06-15T22:16:00Z,WA0036,527633.74,W01,WEST,ONLINE,CASH_WITHDRAWAL,
TX0004382,2026-06-15T11:58:00Z,WA0031,211211.51,W02,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0004383,2026-06-15T02:46:00Z,WA0038,119786.07,W04,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0004384,2026-06-15T14:55:00Z,WA0063,341958.41,W01,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0004385,2026-06-15T03:24:00Z,WA0063,74143.53,W04,WEST,ONLINE,CASH_WITHDRAWAL,
TX0004386,2026-06-15T10:09:00Z,WA0011,533844.0,W02,WEST,ATM,CASH_DEPOSIT,
TX0004387,2026-06-15T05:42:00Z,WA0072,131623.28,W02,WEST,ONLINE,CASH_WITHDRAWAL,
TX0004388,2026-06-15T07:08:00Z,WA0022,255228.6,W02,WEST,ONLINE,CASH_DEPOSIT,
TX0004389,2026-06-15T07:11:00Z,WA0027,133608.03,W04,WEST,ONLINE,CASH_DEPOSIT,
TX0004390,2026-06-15T07:41:00Z,WA0007,86097.64,W02,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0004391,2026-06-15T14:31:00Z,WA0010,794347.9,W04,WEST,ONLINE,TRANSFER,ben_west_0226
TX0004392,2026-06-15T22:02:00Z,WA0028,436236.34,W03,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0004393,2026-06-15T11:11:00Z,WA0009,116443.77,W03,WEST,ONLINE,TRANSFER,ben_west_0077
TX0004394,2026-06-15T09:44:00Z,WA0051,471874.29,W04,WEST,ONLINE,CASH_DEPOSIT,
TX0004395,2026-06-15T14:56:00Z,WA0058,456814.49,W04,WEST,ONLINE,CASH_WITHDRAWAL,
TX0004396,2026-06-15T18:50:00Z,WA0055,145664.18,W01,WEST,BRANCH_CASH,TRANSFER,ben_west_0147
TX0004397,2026-06-15T10:54:00Z,WA0027,75839.75,W01,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0004398,2026-06-15T15:29:00Z,WA0065,534303.08,W02,WEST,ONLINE,TRANSFER,ben_west_0348
TX0004399,2026-06-15T02:26:00Z,WA0063,102688.91,W04,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0004400,2026-06-15T03:01:00Z,WA0057,93209.63,W01,WEST,BRANCH_CASH,TRANSFER,ben_west_0218
TX0004401,2026-06-15T04:14:00Z,WA0080,219417.81,W04,WEST,ATM,TRANSFER,ben_west_0279
TX0004402,2026-06-15T18:14:00Z,WA0072,110221.68,W04,WEST,ONLINE,CASH_WITHDRAWAL,
TX0004403,2026-06-15T14:16:00Z,WA0026,408145.74,W04,WEST,BRANCH_CASH,TRANSFER,ben_west_0308
TX0004404,2026-06-15T01:32:00Z,WA0067,186348.55,W04,WEST,ATM,CASH_WITHDRAWAL,
TX0004405,2026-06-15T02:29:00Z,WA0042,371633.22,W02,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0004406,2026-06-15T13:03:00Z,WA0024,118761.83,W02,WEST,ONLINE,TRANSFER,ben_west_0076
TX0004407,2026-06-15T14:01:00Z,WA0034,440205.9,W04,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0004408,2026-06-15T03:22:00Z,WA0037,229081.93,W04,WEST,BRANCH_CASH,TRANSFER,ben_west_0305
TX0004409,2026-06-15T21:33:00Z,WA0053,167456.03,W01,WEST,ONLINE,CASH_DEPOSIT,
TX0004410,2026-06-15T17:33:00Z,WA0065,344095.2,W04,WEST,ATM,CASH_DEPOSIT,
TX0004411,2026-06-15T19:25:00Z,WA0063,244168.94,W03,WEST,ONLINE,CASH_DEPOSIT,
TX0004412,2026-06-15T01:18:00Z,WA0019,827454.7,W03,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0004413,2026-06-15T03:45:00Z,WA0008,278109.35,W01,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0004414,2026-06-15T06:00:00Z,WA0023,100661.11,W04,WEST,ONLINE,CASH_DEPOSIT,
TX0004415,2026-06-15T08:32:00Z,WA0059,202135.95,W02,WEST,ATM,TRANSFER,ben_west_0010
TX0004416,2026-06-15T01:14:00Z,WA0065,184772.89,W04,WEST,ONLINE,CASH_DEPOSIT,
TX0004417,2026-06-16T21:13:00Z,NA0015,66282.27,N03,NORTH,ONLINE,CASH_WITHDRAWAL,
TX0004418,2026-06-16T04:43:00Z,NA0003,202775.31,N01,NORTH,BRANCH_CASH,TRANSFER,ben_north_0159
TX0004419,2026-06-16T05:35:00Z,NA0073,71600.2,N01,NORTH,ONLINE,TRANSFER,ben_north_0003
TX0004420,2026-06-16T02:10:00Z,NA0052,508885.36,N02,NORTH,ONLINE,CASH_DEPOSIT,
TX0004421,2026-06-16T16:10:00Z,NA0012,141085.47,N04,NORTH,ONLINE,CASH_DEPOSIT,
TX0004422,2026-06-16T04:05:00Z,NA0009,209266.28,N03,NORTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0004423,2026-06-16T20:23:00Z,NA0033,214983.85,N01,NORTH,BRANCH_CASH,TRANSFER,ben_north_0247
TX0004424,2026-06-16T04:25:00Z,NA0068,147191.49,N03,NORTH,ONLINE,CASH_DEPOSIT,
TX0004425,2026-06-16T18:01:00Z,NA0072,98903.74,N03,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0004426,2026-06-16T04:05:00Z,NA0024,88272.03,N02,NORTH,BRANCH_CASH,TRANSFER,ben_north_0119
TX0004427,2026-06-16T08:33:00Z,NA0023,127514.45,N04,NORTH,ONLINE,CASH_DEPOSIT,
TX0004428,2026-06-16T17:32:00Z,NA0065,76319.32,N02,NORTH,ONLINE,CASH_DEPOSIT,
TX0004429,2026-06-16T01:35:00Z,NA0046,183706.61,N03,NORTH,ONLINE,CASH_DEPOSIT,
TX0004430,2026-06-16T03:06:00Z,NA0050,123550.66,N03,NORTH,ATM,CASH_WITHDRAWAL,
TX0004431,2026-06-16T22:18:00Z,NA0018,108001.97,N02,NORTH,BRANCH_CASH,TRANSFER,ben_north_0280
TX0004432,2026-06-16T03:16:00Z,NA0075,566886.21,N03,NORTH,ATM,TRANSFER,ben_north_0322
TX0004433,2026-06-16T10:08:00Z,NA0065,49349.57,N02,NORTH,ONLINE,TRANSFER,ben_north_0286
TX0004434,2026-06-16T20:45:00Z,NA0004,56437.49,N04,NORTH,ATM,CASH_DEPOSIT,
TX0004435,2026-06-16T17:56:00Z,NA0037,63114.85,N01,NORTH,ONLINE,TRANSFER,ben_north_0091
TX0004436,2026-06-16T11:44:00Z,NA0060,492571.77,N03,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0004437,2026-06-16T22:11:00Z,NA0023,128367.64,N02,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0004438,2026-06-16T19:07:00Z,NA0053,138044.71,N04,NORTH,ONLINE,CASH_DEPOSIT,
TX0004439,2026-06-16T21:30:00Z,NA0073,379703.28,N02,NORTH,ONLINE,CASH_WITHDRAWAL,
TX0004440,2026-06-16T17:23:00Z,NA0020,318097.66,N03,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0004441,2026-06-16T17:26:00Z,NA0016,19078.53,N04,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0004442,2026-06-16T20:11:00Z,NA0058,229305.73,N04,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0004443,2026-06-16T22:52:00Z,NA0008,129579.17,N02,NORTH,ATM,CASH_DEPOSIT,
TX0004444,2026-06-16T02:03:00Z,NA0045,201074.06,N01,NORTH,ONLINE,TRANSFER,ben_north_0238
TX0004445,2026-06-16T21:30:00Z,NA0039,665327.4,N02,NORTH,ONLINE,TRANSFER,ben_north_0080
TX0004446,2026-06-16T19:13:00Z,NA0065,26070.96,N01,NORTH,BRANCH_CASH,TRANSFER,ben_north_0285
